# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Apr 30 02:35:22 2026
#
# User preference: *
#
# CONSTRAINT:  where (pl_radestr > 0
# CONSTRAINT:  and pl_massestr > 0)
# CONSTRAINT:  order by pl_rade asc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,st_mass,st_masserr1,st_masserr2,st_masslim
GJ 9827 c,GJ 9827,0,1,3,1.24000000,0.11000000,-0.11000000,0,1.45000000,0.58000000,-0.57000000,0,0.637000,0.051000,-0.051000,0
HD 260655 b,HD 260655,1,1,2,1.24000000,0.02300000,-0.02300000,0,2.14000000,0.34000000,-0.34000000,0,0.439000,0.011000,-0.011000,0
Wolf 327 b,Wolf 327,1,1,1,1.24000000,0.06000000,-0.06000000,0,2.53000000,0.46000000,-0.46000000,0,0.405000,0.019000,-0.019000,0
GJ 9827 c,GJ 9827,0,1,3,1.24100000,0.02400000,-0.02600000,0,0.84000000,,,0,0.606000,0.020000,-0.014000,0
GJ 9827 c,GJ 9827,0,1,3,1.24100000,0.02400000,-0.02600000,0,1.30000000,,,1,0.606000,0.015000,-0.014000,0
LHS 1478 b,LHS 1478,1,1,1,1.24200000,0.05100000,-0.04900000,0,2.33000000,0.20000000,-0.20000000,0,0.236000,0.012000,-0.012000,0
Kepler-101 c,Kepler-101,1,1,2,1.25000000,0.19000000,-0.17000000,0,3.78000000,,,1,1.170000,0.070000,-0.050000,0
TOI-2095 b,TOI-2095,1,1,2,1.25000000,0.07000000,-0.07000000,0,4.10000000,,,1,0.440000,0.020000,-0.020000,0
TOI-4336 A c,TOI-4336 A,1,3,2,1.25100000,0.06600000,-0.06600000,0,1.55000000,0.13000000,-0.13000000,0,0.306000,0.008000,-0.008000,0
K2-229 b,K2-229,0,1,2,1.26000000,0.08200000,-0.03400000,0,2.55000000,0.38000000,-0.38000000,0,0.840000,0.030000,-0.030000,0
GJ 3473 b,GJ 3473,1,2,2,1.26400000,0.05000000,-0.04900000,0,1.86000000,0.30000000,-0.30000000,0,0.360000,0.016000,-0.016000,0
GJ 9827 c,GJ 9827,0,1,3,1.26900000,0.08700000,-0.08900000,0,2.42000000,0.75000000,-0.49000000,0,0.614000,0.030000,-0.029000,0
K2-233 c,K2-233,1,1,3,1.27200000,0.03800000,-0.03800000,0,4.60000000,1.80000000,-1.70000000,0,0.790000,0.010000,-0.010000,0
LHS 1140 c,LHS 1140,1,1,2,1.27200000,0.02600000,-0.02600000,0,1.91000000,0.06000000,-0.06000000,0,0.184400,0.004500,-0.004500,0
TOI-1468 b,TOI-1468,0,1,2,1.28000000,0.03800000,-0.03900000,0,3.21000000,0.24000000,-0.24000000,0,0.339000,0.011000,-0.011000,0
TOI-270 b,TOI-270,1,1,3,1.28000000,0.05000000,-0.04000000,0,1.48000000,0.18000000,-0.18000000,0,0.386000,0.008000,-0.008000,0
TOI-431 b,TOI-431,1,1,3,1.28000000,0.04000000,-0.04000000,0,3.07000000,0.35000000,-0.35000000,0,0.780000,0.070000,-0.070000,0
K2-233 c,K2-233,0,1,3,1.28100000,0.02200000,-0.02100000,0,12.81000000,,,1,0.790000,0.010000,-0.010000,0
LHS 1140 c,LHS 1140,0,1,2,1.28200000,0.02400000,-0.02400000,0,1.81000000,0.39000000,-0.39000000,0,0.179000,0.014000,-0.014000,0
LHS 3844 b,LHS 3844,1,1,1,1.28600000,0.04300000,-0.04400000,0,2.37000000,0.25000000,-0.25000000,0,0.151000,0.014000,-0.014000,0
GJ 486 b,GJ 486,1,1,1,1.28900000,0.01900000,-0.01400000,0,2.77000000,0.07600000,-0.07300000,0,0.312000,0.007000,-0.006900,0
Kepler-114 c,Kepler-114,0,1,3,1.29000000,0.14000000,-0.14000000,0,40.00000000,13.20000000,-11.40000000,0,0.560000,,,0
K2-36 b,K2-36,0,1,2,1.29100000,0.08100000,-0.03800000,0,5.10000000,4.50000000,-4.40000000,0,0.760000,0.030000,-0.030000,0
Kepler-345 c,Kepler-345,0,1,2,1.30000000,0.10000000,-0.10000000,0,2.20000000,0.90000000,-0.90000000,0,0.700000,0.030000,-0.040000,0
Kepler-80 d,Kepler-80,0,1,6,1.30000000,0.10000000,-0.10000000,0,3.70000000,0.80000000,-0.60000000,0,0.600000,0.030000,-0.040000,0
Kepler-80 e,Kepler-80,0,1,6,1.30000000,0.10000000,-0.10000000,0,2.10000000,0.70000000,-0.70000000,0,0.600000,0.030000,-0.040000,0
TOI-2076 e,TOI-2076,1,1,4,1.30100000,0.05900000,-0.05900000,0,4.70000000,1.50000000,-1.50000000,0,0.849000,0.026000,-0.026000,0
GJ 486 b,GJ 486,0,1,1,1.30500000,0.06300000,-0.06700000,0,2.82000000,0.11000000,-0.12000000,0,0.323000,0.015000,-0.015000,0
LTT 1445 A b,LTT 1445 A,0,3,2,1.30500000,0.06600000,-0.06100000,0,2.87000000,0.26000000,-0.25000000,0,0.257000,0.014000,-0.014000,0
TOI-270 b,TOI-270,0,1,3,1.30600000,0.02800000,-0.02800000,0,1.48000000,0.18000000,-0.18000000,0,,,,
Kepler-80 d,Kepler-80,0,1,6,1.30900000,0.03600000,-0.03200000,0,5.95000000,0.63000000,-0.60000000,0,0.730000,0.030000,-0.030000,0
HD 137496 b,HD 137496,1,1,2,1.31000000,0.06000000,-0.05000000,0,4.04000000,0.55000000,-0.55000000,0,1.040000,0.020000,-0.020000,0
HD 219134 f,HD 219134,1,1,6,1.31000000,0.02000000,-0.02000000,-1,7.30000000,0.40000000,-0.40000000,-1,0.810000,0.030000,-0.030000,0
Kepler-105 c,Kepler-105,0,1,2,1.31000000,0.07000000,-0.07000000,0,4.60000000,0.92000000,-0.85000000,0,0.961000,0.046000,-0.046000,0
Kepler-272 b,Kepler-272,0,1,3,1.31000000,0.88000000,-0.15000000,0,78.00000000,93.80000000,-66.90000000,0,0.780000,,,0
Kepler-62 b,Kepler-62,1,1,5,1.31000000,0.04000000,-0.04000000,0,9.00000000,,,1,0.690000,0.020000,-0.020000,0
K2-233 b,K2-233,1,1,3,1.31500000,0.03600000,-0.03600000,0,2.40000000,1.50000000,-1.30000000,0,0.790000,0.010000,-0.010000,0
Kepler-100 b,Kepler-100,0,1,4,1.32000000,0.04000000,-0.04000000,0,7.34000000,3.20000000,-3.20000000,0,1.080000,0.060000,-0.060000,0
Kepler-54 c,Kepler-54,0,1,3,1.32000000,0.08000000,-0.08000000,0,19.80000000,6.60000000,-4.40000000,0,0.565000,,,0
LP 890-9 b,LP 890-9,1,1,2,1.32000000,0.05300000,-0.02700000,0,13.20000000,,,1,0.118000,0.002000,-0.002000,0
LTT 3780 b,LTT 3780,0,2,2,1.32000000,0.06000000,-0.06000000,0,2.47000000,0.24000000,-0.24000000,0,0.379000,0.016000,-0.016000,0
TOI-406 c,TOI-406,1,1,2,1.32000000,0.12000000,-0.12000000,0,2.08000000,0.23000000,-0.22000000,0,0.408000,0.046000,-0.042000,0
LTT 3780 b,LTT 3780,1,2,2,1.32500000,0.05700000,-0.05800000,0,2.46000000,0.19000000,-0.19000000,0,0.381000,0.024000,-0.034000,0
L 98-59 c,L 98-59,1,1,5,1.32900000,0.02900000,-0.02900000,0,2.00000000,0.13000000,-0.13000000,0,0.292300,0.006700,-0.006700,0
Kepler-80 e,Kepler-80,0,1,6,1.33000000,0.03900000,-0.03800000,0,2.97000000,0.76000000,-0.65000000,0,0.730000,0.030000,-0.030000,0
TOI-2095 c,TOI-2095,1,1,2,1.33000000,0.08000000,-0.08000000,0,7.40000000,,,1,0.440000,0.020000,-0.020000,0
GJ 806 b,GJ 806,1,1,2,1.33100000,0.02300000,-0.02300000,0,1.90000000,0.17000000,-0.17000000,0,0.413000,0.011000,-0.011000,0
LTT 3780 b,LTT 3780,0,2,2,1.33200000,0.07200000,-0.07500000,0,2.62000000,0.48000000,-0.46000000,0,0.401000,0.012000,-0.012000,0
Kepler-100 b,Kepler-100,1,1,4,1.34000000,0.12000000,-0.12000000,0,4.01000000,0.47000000,-0.47000000,0,1.130000,0.050000,-0.050000,0
Kepler-128 c,Kepler-128,0,1,2,1.34000000,0.08000000,-0.08000000,0,0.90000000,0.58000000,-0.29000000,0,1.090000,0.080000,-0.050000,0
L 98-59 c,L 98-59,0,1,5,1.34000000,0.07000000,-0.07000000,0,2.42000000,0.35000000,-0.34000000,0,0.312000,0.031000,-0.031000,0
LTT 1445 A b,LTT 1445 A,1,3,2,1.34000000,0.11000000,-0.06000000,0,2.73000000,0.25000000,-0.23000000,0,0.257000,0.014000,-0.014000,0
GJ 486 b,GJ 486,0,1,1,1.34300000,0.06300000,-0.06200000,0,3.00000000,0.13000000,-0.13000000,0,0.333000,0.019000,-0.019000,0
K2-233 b,K2-233,0,1,3,1.34300000,0.01800000,-0.01600000,0,11.26000000,,,1,0.790000,0.010000,-0.010000,0
HD 93963 A b,HD 93963 A,0,2,2,1.35000000,0.04200000,-0.04200000,0,7.80000000,3.20000000,-3.20000000,0,1.109000,0.043000,-0.043000,0
L 98-59 c,L 98-59,0,1,5,1.35000000,0.07000000,-0.07000000,0,2.42000000,0.35000000,-0.34000000,0,0.312000,0.031000,-0.031000,0
LTT 3780 b,LTT 3780,0,2,2,1.35000000,0.06000000,-0.06000000,0,2.34000000,0.24000000,-0.23000000,0,0.379000,0.016000,-0.016000,0
L 98-59 c,L 98-59,0,1,5,1.35800000,0.04000000,-0.04000000,0,2.22000000,0.17000000,-0.16000000,0,0.290000,0.020000,-0.020000,0
TOI-198 b,TOI-198,1,1,1,1.36000000,0.13000000,-0.13000000,0,3.17000000,0.64000000,-0.65000000,0,0.417000,0.045000,-0.045000,0
TOI-771 b,TOI-771,1,1,2,1.36000000,0.10000000,-0.10000000,0,2.47000000,0.32000000,-0.31000000,0,0.220000,0.030000,-0.035000,0
TOI-411 b,HD 22946,1,1,3,1.36200000,0.04000000,-0.04000000,0,13.71000000,,,1,1.098000,0.040000,-0.039000,0
HD 25463 c,HD 25463,1,1,2,1.36354953,0.13045621,-0.09615242,0,4.30000000,1.90000000,-1.90000000,0,1.251000,0.024800,-0.022900,0
LP 890-9 c,LP 890-9,1,1,2,1.36700000,0.05500000,-0.03900000,0,25.30000000,,,1,0.118000,0.002000,-0.002000,0
HIP 29442 d,TOI-469,0,1,3,1.37000000,0.11000000,-0.11000000,0,5.10000000,0.40000000,-0.40000000,0,0.890000,0.040000,-0.040000,0
TOI-1807 b,TOI-1807,0,1,1,1.37000000,0.09000000,-0.09000000,0,2.57000000,0.50000000,-0.50000000,0,0.760000,0.030000,-0.030000,0
TOI-561 b,TOI-561,0,1,4,1.37000000,0.04000000,-0.04000000,0,2.24000000,0.20000000,-0.20000000,0,0.805000,0.030000,-0.030000,0
LTT 1445 A b,LTT 1445 A,0,3,2,1.38000000,0.13000000,-0.12000000,0,2.20000000,1.70000000,-2.10000000,0,0.256000,0.014000,-0.014000,0
Kepler-323 b,Kepler-323,1,1,2,1.38100000,0.03500000,-0.03500000,0,3.90000000,,,1,1.015000,0.072000,-0.070000,0
LHS 1903 b,LHS 1903,1,1,4,1.38200000,0.04600000,-0.04600000,0,3.28000000,0.42000000,-0.42000000,0,0.538000,0.039000,-0.030000,0
L 98-59 c,L 98-59,0,1,5,1.38500000,0.09500000,-0.07500000,0,2.22000000,0.26000000,-0.25000000,0,0.273000,0.030000,-0.030000,0
L 168-9 b,L 168-9,0,1,1,1.39000000,0.09000000,-0.09000000,0,4.60000000,0.56000000,-0.56000000,0,0.620000,0.030000,-0.030000,0
TOI-1749 b,TOI-1749,1,1,3,1.39000000,0.21000000,-0.19000000,0,57.00000000,,,1,0.580000,0.030000,-0.030000,0
TOI-1444 b,TOI-1444,0,1,1,1.39700000,0.06400000,-0.06400000,0,3.87000000,0.71000000,-0.71000000,0,0.934000,0.038000,-0.038000,0
TOI-561 b,TOI-561,1,1,4,1.39700000,0.02700000,-0.02700000,0,2.02000000,0.23000000,-0.23000000,0,0.806000,0.036000,-0.036000,0
TOI-1798.02,TOI-1798,0,1,2,1.39939037,0.06838070,-0.05821200,0,5.60000000,0.80000000,-0.70000000,0,0.854300,0.017600,-0.020900,0
K2-85 b,K2-85,1,1,1,1.40000000,0.20000000,-0.20000000,0,3.20000000,1.30000000,-1.30000000,0,0.700000,0.020000,-0.020000,0
TOI-1468 b,TOI-1468,1,1,2,1.40100000,0.05900000,-0.06000000,0,3.04000000,0.46000000,-0.46000000,0,0.352700,0.008100,-0.007900,0
TOI-238 b,TOI-238,0,1,2,1.40200000,0.08600000,-0.08600000,0,3.40000000,0.46000000,-0.46000000,0,0.790000,0.022000,-0.022000,0
Kepler-62 f,Kepler-62,1,1,5,1.41000000,0.07000000,-0.07000000,0,35.00000000,,,1,0.690000,0.020000,-0.020000,0
Kepler-10 b,Kepler-10,0,1,3,1.41600000,0.03300000,-0.03600000,0,4.56000000,1.17000000,-1.29000000,0,0.895000,0.060000,-0.060000,0
TOI-1444 b,TOI-1444,1,1,1,1.41792246,0.04673360,-0.04107268,0,3.58000000,0.76000000,-0.75000000,0,0.951300,0.029900,-0.032100,0
TOI-1444 b,TOI-1444,0,1,1,1.42000000,0.04000000,-0.04000000,0,3.34000000,0.43000000,-0.43000000,0,0.880000,0.050000,-0.050000,0
TOI-286 b,TOI-286,1,1,2,1.42000000,0.10000000,-0.10000000,0,4.53000000,0.78000000,-0.78000000,0,0.832000,0.049000,-0.049000,0
Kepler-128 b,Kepler-128,1,1,2,1.42100000,0.04000000,-0.04000000,0,3.79000000,0.76000000,-0.66000000,0,1.184000,0.074000,-0.074000,0
TOI-1685 b,TOI-1685,1,1,1,1.42100000,0.06000000,-0.06000000,0,3.07000000,0.34000000,-0.33000000,0,0.466000,0.019000,-0.019000,0
TOI-1799 b,TOI-1799,0,1,1,1.42238884,0.09318892,-0.08795987,0,4.00000000,1.70000000,-1.80000000,0,0.940600,0.033300,-0.031300,0
TOI-561 b,TOI-561,0,1,4,1.42300000,0.06600000,-0.06600000,0,1.59000000,0.36000000,-0.36000000,0,0.785000,0.018000,-0.018000,0
TOI-561 b,TOI-561,0,1,4,1.42500000,0.03700000,-0.03700000,0,2.00000000,0.23000000,-0.23000000,0,0.806000,0.036000,-0.036000,0
GJ 1132 b,GJ 1132,0,1,2,1.43000000,0.16000000,-0.16000000,0,1.63000000,0.54000000,-0.54000000,0,0.181000,0.019000,-0.019000,0
K2-36 b,K2-36,1,1,2,1.43000000,0.08000000,-0.08000000,0,4.30000000,1.40000000,-1.40000000,0,0.790000,0.010000,-0.010000,0
K2-36 b,K2-36,0,1,2,1.43000000,0.08000000,-0.08000000,0,3.90000000,1.10000000,-1.10000000,0,0.790000,0.010000,-0.010000,0
Kepler-128 b,Kepler-128,0,1,2,1.43000000,0.09000000,-0.09000000,0,0.77000000,0.48000000,-0.25000000,0,1.090000,0.080000,-0.050000,0
Kepler-406 b,Kepler-406,1,1,2,1.43000000,0.03000000,-0.03000000,0,6.35000000,1.40000000,-1.40000000,0,1.070000,0.060000,-0.060000,0
LHS 1140 b,LHS 1140,0,1,2,1.43000000,0.10000000,-0.10000000,0,6.65000000,1.82000000,-1.82000000,0,0.146000,0.019000,-0.019000,0
LTT 1445 A b,LTT 1445 A,0,3,2,1.43000000,0.09000000,-0.09000000,0,2.32000000,0.25000000,-0.25000000,0,0.249000,0.023000,-0.023000,0
GJ 9827 b,GJ 9827,1,1,3,1.44000000,0.09000000,-0.07000000,0,4.28000000,0.35000000,-0.33000000,0,0.620000,0.040000,-0.040000,0
Kepler-105 c,Kepler-105,1,1,2,1.44000000,0.04000000,-0.04000000,0,5.60000000,1.20000000,-1.20000000,0,0.991000,0.032000,-0.033000,0
Kepler-65 b,Kepler-65,0,1,4,1.44400000,0.03700000,-0.03100000,0,2.40000000,2.40000000,-1.60000000,0,1.248000,0.018000,-0.021000,0
TOI-1011 b,TOI-1011,1,1,1,1.45000000,0.05000000,-0.05000000,0,4.04000000,0.59000000,-0.59000000,0,0.910000,0.030000,-0.030000,0
TOI-561 b,TOI-561,0,1,4,1.45000000,0.11000000,-0.11000000,0,3.20000000,0.80000000,-0.80000000,0,0.805000,0.030000,-0.030000,0
TOI-561 b,TOI-561,0,1,4,1.45661206,0.05259739,-0.04565459,0,3.00000000,0.45000000,-0.45000000,0,0.760100,0.024500,-0.018700,0
K2-3 d,K2-3,1,1,3,1.45800000,0.05600000,-0.05100000,0,2.20000000,,,1,0.549000,0.029000,-0.027000,0
TOI-1685 b,TOI-1685,0,1,1,1.45900000,0.06500000,-0.06500000,0,3.43000000,0.93000000,-0.93000000,0,0.460000,0.011000,-0.011000,0
Kepler-10 b,Kepler-10,0,1,3,1.46000000,0.02000000,-0.02000000,0,4.60000000,1.26000000,-1.26000000,0,0.913000,0.022000,-0.022000,0
TOI-1685 b,TOI-1685,0,1,1,1.46800000,0.05000000,-0.05100000,0,3.03000000,0.33000000,-0.32000000,0,0.454000,0.018000,-0.018000,0
HD 93963 A b,HD 93963 A,1,2,2,1.46954368,0.07347231,-0.06596084,0,2.80000000,2.30000000,-2.30000000,0,1.084400,0.025200,-0.031400,0
Kepler-10 b,Kepler-10,0,1,3,1.47000000,0.03000000,-0.03000000,0,3.33000000,0.49000000,-0.49000000,0,0.910000,0.021000,-0.021000,0
Kepler-10 b,Kepler-10,0,1,3,1.47000000,0.03000000,-0.03000000,0,3.58000000,0.33000000,-0.33000000,0,0.890000,0.050000,-0.050000,0
Kepler-10 b,Kepler-10,0,1,3,1.47000000,0.03000000,-0.03000000,0,3.72000000,0.42000000,-0.42000000,0,0.910000,0.021400,-0.021400,0
Kepler-10 b,Kepler-10,1,1,3,1.47000000,0.03000000,-0.02000000,0,3.24000000,0.32000000,-0.32000000,0,0.910000,0.021000,-0.021000,0
Kepler-10 b,Kepler-10,0,1,3,1.47000000,0.03000000,-0.02000000,0,3.26000000,0.30000000,-0.30000000,0,0.910000,0.021000,-0.021000,0
TOI-260 b,TOI-260,0,1,1,1.47291596,0.12029037,-0.08400154,0,3.30000000,1.10000000,-1.00000000,0,0.548500,0.009300,-0.006000,0
Kepler-93 b,Kepler-93,0,1,2,1.47800000,0.01900000,-0.01900000,0,4.02000000,0.68000000,-0.68000000,0,1.000000,0.141285,-0.123637,0
Kepler-93 b,Kepler-93,1,1,2,1.47800000,0.01900000,-0.01900000,0,4.66000000,0.53000000,-0.53000000,0,0.911000,0.033000,-0.033000,0
Kepler-93 b,Kepler-93,0,1,2,1.47800000,0.01900000,-0.01900000,0,3.80000000,1.50000000,-1.50000000,0,0.911000,0.033000,-0.033000,0
Kepler-97 b,Kepler-97,1,1,2,1.48000000,0.13000000,-0.13000000,0,3.51000000,1.90000000,-1.90000000,0,0.940000,0.060000,-0.060000,0
Kepler-99 b,Kepler-99,1,2,1,1.48000000,0.08000000,-0.08000000,0,6.15000000,1.30000000,-1.30000000,0,0.790000,0.060000,-0.060000,0
Kepler-10 b,Kepler-10,0,1,3,1.48070890,0.04931960,-0.02914340,0,4.60853500,1.27132000,-1.46201800,0,0.913000,0.022000,-0.022000,0
HD 136352 b,HD 136352,0,1,3,1.48200000,0.05800000,-0.05600000,0,4.62000000,0.45000000,-0.44000000,0,0.906000,0.055000,-0.047000,0
Kepler-36 b,Kepler-36,0,1,2,1.48600000,0.03500000,-0.03500000,0,4.45000000,0.33000000,-0.27000000,0,1.071000,0.043000,-0.043000,0
Kepler-10 b,Kepler-10,0,1,3,1.48900000,0.02300000,-0.02100000,0,3.57000000,0.51000000,-0.53000000,0,0.905000,0.050000,-0.044000,0
HD 93963 A b,HD 93963 A,0,2,2,1.49000000,0.04000000,-0.04000000,0,4.31000000,1.66000000,-1.66000000,0,1.090000,0.020000,-0.020000,0
K2-141 b,K2-141,0,1,2,1.49300000,0.04100000,-0.03500000,0,5.16000000,0.35000000,-0.34000000,0,0.706000,0.021000,-0.015000,0
TOI-1807 b,TOI-1807,1,1,1,1.49681583,0.08089145,-0.06779467,0,2.44000000,0.60000000,-0.57000000,0,0.804800,0.023100,-0.025800,0
Kepler-36 b,Kepler-36,1,1,2,1.49800000,0.06100000,-0.04900000,0,3.83000000,0.11000000,-0.10000000,0,1.034000,0.022000,-0.022000,0
HD 25463 c,HD 25463,0,1,2,1.50000000,0.12000000,-0.12000000,0,4.10000000,,,1,1.190000,0.070000,-0.070000,0
Kepler-36 b,Kepler-36,0,1,2,1.50000000,0.10000000,-0.10000000,0,3.90000000,0.20000000,-0.20000000,0,1.000000,0.040000,-0.040000,0
Kepler-93 b,Kepler-93,0,1,2,1.50000000,0.03000000,-0.03000000,0,2.59000000,2.00000000,-2.00000000,0,0.910000,0.060000,-0.060000,0
TOI-2345 b,TOI-2345,1,1,2,1.50400000,0.04700000,-0.04400000,0,3.49000000,0.85000000,-0.85000000,0,0.727000,0.033000,-0.033000,0
K2-138 b,K2-138,1,1,6,1.51000000,0.11000000,-0.08400000,0,3.10000000,1.05000000,-1.05000000,0,0.935000,0.019000,-0.023000,0
K2-141 b,K2-141,0,1,2,1.51000000,0.05000000,-0.05000000,0,5.08000000,0.41000000,-0.41000000,0,0.708000,0.028000,-0.028000,0
K2-141 b,K2-141,1,1,2,1.51000000,0.05000000,-0.05000000,0,4.97000000,0.35000000,-0.34000000,0,0.708000,0.028000,-0.028000,0
Kepler-138 c,Kepler-138,1,1,4,1.51000000,0.04000000,-0.04000000,0,2.30000000,0.60000000,-0.50000000,0,0.535000,0.012000,-0.012000,0
Kepler-138 d,Kepler-138,1,1,4,1.51000000,0.04000000,-0.04000000,0,2.10000000,0.60000000,-0.70000000,0,0.535000,0.012000,-0.012000,0
HD 219134 c,HD 219134,1,1,6,1.51100000,0.04700000,-0.04700000,0,4.36000000,0.22000000,-0.22000000,0,0.810000,0.030000,-0.030000,0
EPIC 220674823 b,EPIC 220674823,0,1,2,1.52000000,0.16000000,-0.16000000,0,8.36000000,0.96000000,-0.94000000,0,0.945000,0.063000,-0.063000,0
K2-3 d,K2-3,0,1,3,1.52000000,0.21000000,-0.20000000,0,2.80000000,,,1,0.601000,0.089000,-0.089000,0
K2-3 d,K2-3,0,1,3,1.52000000,0.21000000,-0.20000000,0,7.50000000,3.00000000,-3.00000000,0,0.601000,0.089000,-0.089000,0
TOI-1203 b,TOI-1203,1,1,4,1.52000000,0.04500000,-0.04600000,0,3.51000000,0.33000000,-0.32000000,0,0.886000,0.036000,-0.036000,0
TOI-244 b,TOI-244,1,1,1,1.52000000,0.12000000,-0.12000000,0,2.68000000,0.30000000,-0.30000000,0,0.428000,0.029000,-0.029000,0
Kepler-128 c,Kepler-128,1,1,2,1.52100000,0.04700000,-0.04700000,0,3.38000000,0.67000000,-0.59000000,0,1.184000,0.074000,-0.074000,0
L 98-59 d,L 98-59,0,1,5,1.52100000,0.11900000,-0.09800000,0,1.94000000,0.28000000,-0.28000000,0,0.273000,0.030000,-0.030000,0
CoRoT-7 b,CoRoT-7,0,1,3,1.52800000,0.06500000,-0.06500000,0,6.05600000,0.65300000,-0.65300000,0,0.915000,0.017000,-0.017000,0
TOI-5788 b,TOI-5788,1,1,2,1.52800000,0.07500000,-0.07500000,0,3.72000000,0.94000000,-0.94000000,0,0.870000,0.040000,-0.040000,0
GJ 9827 b,GJ 9827,0,1,3,1.52900000,0.05787000,-0.05787000,0,4.87000000,0.37000000,-0.37000000,0,0.593000,0.018000,-0.018000,0
K2-3 d,K2-3,0,1,3,1.53000000,0.11000000,-0.11000000,0,11.10000000,3.50000000,-3.50000000,0,0.612000,0.086000,-0.086000,0
Kepler-80 d,Kepler-80,1,1,6,1.53000000,0.09000000,-0.07000000,0,6.75000000,0.69000000,-0.51000000,0,0.730000,0.030000,-0.030000,0
HD 260655 c,HD 260655,1,1,2,1.53300000,0.05100000,-0.04600000,0,3.09000000,0.48000000,-0.48000000,0,0.439000,0.011000,-0.011000,0
TOI-2431 b,TOI-2431,1,1,1,1.53400000,0.03400000,-0.03300000,0,6.20000000,1.60000000,-1.60000000,0,0.661000,0.021000,-0.024000,0
Kepler-107 b,Kepler-107,0,1,4,1.53600000,0.02500000,-0.02500000,0,3.51000000,1.52000000,-1.52000000,0,1.238000,0.029000,-0.029000,0
Kepler-107 b,Kepler-107,1,1,4,1.53600000,0.02500000,-0.02500000,0,3.80000000,1.80000000,-1.70000000,0,1.238000,0.029000,-0.029000,0
HIP 29442 d,TOI-469,1,1,3,1.53800000,0.04900000,-0.04900000,0,5.14000000,0.41000000,-0.41000000,0,0.901000,0.043000,-0.043000,0
K2-141 b,K2-141,0,1,2,1.54000000,0.10000000,-0.09000000,0,5.31000000,0.46000000,-0.46000000,0,0.662000,0.022000,-0.022000,0
K2-38 b,K2-38,1,1,2,1.54000000,0.14000000,-0.14000000,0,7.30000000,1.10000000,-1.00000000,0,1.030000,0.040000,-0.020000,0
TOI-512 b,TOI-512,1,1,1,1.54000000,0.10000000,-0.10000000,0,3.57000000,0.53000000,-0.55000000,0,0.740000,0.030000,-0.030000,0
K2-38 b,K2-38,0,1,2,1.55000000,0.16000000,-0.16000000,0,12.00000000,2.90000000,-2.90000000,0,1.070000,0.050000,-0.050000,0
K2-38 b,K2-38,0,1,2,1.55000000,0.11000000,-0.05000000,0,6.00000000,2.00000000,-2.00000000,0,1.040000,0.050000,-0.050000,0
Kepler-57 c,Kepler-57,0,1,2,1.55000000,,,0,9.10000000,,,1,0.830000,,,0
HIP 29442 c,TOI-469,1,1,3,1.55100000,0.04500000,-0.04500000,0,4.50000000,0.32000000,-0.32000000,0,0.901000,0.043000,-0.043000,0
TOI-238 b,TOI-238,1,1,2,1.55900000,0.04700000,-0.04700000,0,3.37000000,0.49000000,-0.49000000,0,0.781000,0.040000,-0.039000,0
Kepler-226 b,Kepler-226,0,1,3,1.56000000,0.58000000,-0.12000000,0,24.00000000,11.80000000,-10.10000000,0,0.880000,,,0
Kepler-338 e,Kepler-338,1,1,4,1.56000000,0.07000000,-0.07000000,0,8.50000000,7.20000000,-6.30000000,0,1.140000,,,0
TOI-1266 c,TOI-1266,0,1,3,1.56000000,0.15000000,-0.13000000,0,2.20000000,2.00000000,-1.50000000,0,0.450000,0.030000,-0.030000,0
EPIC 201595106 b,EPIC 201595106,1,1,2,1.56500000,0.07900000,-0.07900000,0,7.67000000,0.75000000,-0.75000000,0,0.958000,0.048000,-0.048000,0
K2-136 d,K2-136,1,2,3,1.56500000,0.07700000,-0.07600000,0,3.00000000,,,1,0.742000,0.039000,-0.038000,0
Kepler-93 b,Kepler-93,0,1,2,1.56926000,0.11209000,-0.11209000,0,4.54425706,0.84795773,-0.84795773,0,1.090000,0.140000,-0.140000,0
